20160612,150000,619.445000000,619.990000000,618.100000000,619.799000000,190.174235360000
20160612,153000,619.799000000,624.800000000,619.799000000,624.444000000,243.977511080000
20160612,160000,624.446000000,625.000000000,622.265000000,623.400000000,184.034764150000
20160612,163000,623.400000000,628.898000000,621.950000000,628.800000000,214.374148110000
20160612,170000,628.427000000,629.650000000,624.807000000,624.808000000,157.563366380000
20160612,173000,624.809000000,628.170000000,616.000000000,618.146000000,688.855461070000
20160612,180000,618.147000000,623.639000000,616.000000000,621.799000000,168.053239500000
20160612,183000,621.809000000,621.810000000,616.220000000,617.320000000,81.318716780000
20160612,190000,617.320000000,618.937000000,616.220000000,617.652000000,84.836764780000
20160612,193000,617.652000000,627.843000000,617.652000000,623.600000000,309.711766080000
20160612,200000,625.897000000,637.358000000,623.395000000,637.000000000,948.447403190000
20160612,203000,636.709000000,637.000000000,630.007000000,632.428000000,174.167483760000
20160612,210000,632.427000000,640.733000000,631.010000000,640.733000000,486.755864310000
20160612,213000,640.000000000,642.000000000,630.020000000,636.214000000,390.748036620000
20160612,220000,636.098000000,641.999000000,632.825000000,640.997000000,142.180247680000
20160612,223000,640.997000000,646.000000000,636.593000000,644.207000000,357.463613260000
20160612,230000,644.207000000,645.486000000,625.002000000,629.683000000,365.131176600000
20160612,233000,629.680000000,636.498000000,626.000000000,632.569000000,147.638745870000
20160613,000000,630.102000000,632.500000000,625.411000000,627.070000000,201.715550200000
20160613,003000,625.412000000,633.500000000,625.112000000,630.000000000,79.979870110000
20160613,010000,630.973000000,640.637000000,630.969000000,638.775000000,79.925178770000
20160613,013000,638.449000000,640.000000000,636.950000000,639.747000000,49.923225990000
20160613,020000,639.999000000,640.640000000,637.104000000,637.104000000,104.738258750000
20160613,023000,637.104000000,641.803000000,635.051000000,641.019000000,92.837033370000
20160613,030000,641.019000000,644.900000000,598.000000000,634.000000000,975.100799760000
20160613,033000,635.000000000,642.308000000,635.000000000,635.000000000,142.919360500000
20160613,040000,637.542000000,641.000000000,634.804000000,637.000000000,228.344636500000
20160613,043000,636.998000000,642.000000000,635.000000000,639.422000000,395.901416670000
20160613,050000,639.422000000,645.000000000,639.422000000,644.989000000,117.712527820000
20160613,053000,643.996000000,650.000000000,641.071000000,648.188000000,1061.017391590000
20160613,060000,648.098000000,664.000000000,645.796000000,647.201000000,1115.080286790000
20160613,063000,649.000000000,655.951000000,647.143000000,651.710000000,827.583767890000
20160613,070000,650.201000000,654.999000000,650.200000000,652.200000000,171.506904930000
20160613,073000,652.180000000,660.046000000,651.789000000,658.000000000,821.586298850000
20160613,080000,659.999000000,670.000000000,658.000000000,666.307000000,691.111599420000
20160613,083000,666.308000000,680.000000000,664.531000000,676.506000000,686.765246470000
20160613,090000,676.506000000,679.479000000,672.010000000,672.651000000,215.276067220000
20160613,093000,672.010000000,672.650000000,660.110000000,664.330000000,359.023548320000
20160613,100000,664.130000000,670.454000000,663.602000000,668.999000000,104.483077360000
20160613,103000,668.181000000,669.996000000,661.000000000,666.499000000,180.883159880000
20160613,110000,666.500000000,673.650000000,660.000000000,673.650000000,562.346496850000
20160613,113000,672.501000000,676.001000000,669.167000000,675.800000000,373.012856840000
20160613,120000,675.610000000,680.000000000,675.000000000,679.029000000,599.855712860000
20160613,123000,679.609000000,684.000000000,678.840000000,680.319000000,348.767473570000
20160613,130000,682.648000000,684.420000000,675.000000000,681.201000000,447.367488600000
20160613,133000,681.201000000,683.000000000,673.378000000,677.484000000,267.678449330000
20160613,140000,677.485000000,685.000000000,676.200000000,683.799000000,275.041922130000
20160613,143000,683.799000000,690.000000000,682.869000000,687.865000000,407.466322050000
20160613,150000,689.000000000,690.000000000,666.000000000,674.897000000,998.874300960000
20160613,153000,674.000000000,679.578000000,658.101000000,679.152000000,829.624058930000
20160613,160000,677.980000000,679.188000000,667.210000000,675.564000000,121.222915540000
20160613,163000,675.563000000,678.897000000,675.000000000,675.999000000,155.142437200000
20160613,170000,675.999000000,678.890000000,675.000000000,677.990000000,203.717676960000
20160613,173000,675.305000000,677.990000000,675.200000000,675.200000000,180.758524700000
